534,517
326,257
647,92
317,563
253,426
154,275
377,648
315,649
532,650
2,422
629,129
393,418
111,373
531,651
24,440
652,467
422,653
81,438
654,221
444,655
249,436
60,402
253,405
241,137
196,426
112,656
208,171
170,34
389,372
657,256
284,139
353,658
151,647
273,659
319,383
551,660
437,661
161,43
628,8
469,174
120,412
443,571
469,662
375,663
170,588
274,664
665,126
666,216
667,146
279,89
467,254
668,269
593,527
198,59
138,377
669,670
317,671
111,486
601,433
672,556
409,668
186,372
672,551
43,92
614,673
141,402
674,117
675,618
307,676
492,677
678,110
311,89
274,636
481,679
382,13
264,455
680,185
79,195
681,551
467,682
683,296
321,684
186,187
383,418
164,685
686,138
687,31
455,490
299,386
529,632
688,78
456,503
207,165
390,375
464,689
1,187
667,690
180,402
356,642
101,374
406,46
407,88
65,519
189,223
164,665
402,141
502,691
80,273
577,480
29,345
567,250
265,616
68,129
50,595
683,92
692,461
98,693
40,21
98,694
695,229
89,429
569,3
696,399
626,375
128,697
327,347
439,123
472,698
306,491
196,499
201,456
231,595
699,628
65,52
700,327
407,701
170,371
67,305
336,635
549,385
692,428
429,444
470,340
702,282
535,429
350,694
703,445
332,346
604,187
142,145
419,33
218,605
107,362
145,704
222,537
517,154
309,52
705,369
414,131
706,641
565,140
707,232
189,317
277,289
629,0
503,425
500,683
348,44
708,709
358,512
601,710
359,6
448,711
24,221
454,712
713,272
303,291
122,141
714,19
715,371
36,22
327,413
148,257
342,50
150,417
716,151
717,254
718,333
719,272
720,387
397,450
66,509
548,379
263,211
248,721
587,722
181,129
9,491
174,5
723,545
724,285
709,555
656,499
423,314
725,718
646,726
617,75
225,561
727,429
96,601
164,728
384,361
95,726
293,154
53,458
729,429
730,469
261,261
413,531
50,468
723,656
207,731
732,305
669,542
717,682
733,366
432,734
605,41
92,92
318,735
736,139
42,104
207,364
231,468
567,131
328,417
517,335
317,81
247,308
442,456
737,281
738,739
365,422
543,606
241,567
311,690
481,378
64,158
740,709
610,438
741,742
399,743
744,171
167,289
239,745
315,448
671,69
360,494
708,260
20,162
408,154
534,329
423,402
446,346
64,53
675,429
428,368
348,121
618,570
502,574
57,159
208,299
539,581
228,185
74,746
618,32
546,366
51,111
293,335
25,747
167,595
91,221
673,229
83,632
381,557
128,199
254,377
685,141
723,748
67,629
496,516
118,458
28,9
712,34
551,749
295,668
262,139
647,410
660,648
750,751
2,265
752,89
18,740
84,753
114,47
176,754
404,597
494,44
601,677
344,383
138,745
635,95
608,44
392,77
277,755
52,92
485,369
237,568
442,242
432,473
700,486
401,5
756,103
651,566
2,84
394,275
359,484
402,31
201,23
757,319
281,278
758,155
187,221
474,237
456,661
713,183
312,759
282,760
151,543
66,189
701,114
217,503
7,733
72,680
726,272
556,452
69,381
85,226
307,404
744,644
362,223
719,183
119,761
560,477
154,762
172,418
263,263
201,503
763,746
27,528
269,545
159,9
289,382
351,506
154,343
753,568
498,764
649,507
698,80
186,311
481,29
322,765
172,762
51,500
549,758
37,398
493,669
62,498
427,295
433,48
179,558
269,656
341,69
766,746
260,221
50,512
114,179
464,233
208,476
767,41
768,769
393,59
12,770
718,246
284,771
371,243
772,773
481,90
439,32
590,426
584,111
334,475
231,512
214,654
157,92
29,578
566,483
326,222
511,51
332,76
502,412
774,607
775,300
143,286
79,726
670,586
745,135
481,587
393,103
155,326
532,676
608,121
212,92
382,11
234,149
119,326
21,776
616,141
378,640
168,371
610,237
534,223
689,327
716,223
465,777
318,199
739,529
241,488
778,140
604,311
57,185
779,285
104,218
756,280
470,608
745,88
442,23
377,175
295,221
719,406
292,268
223,581
671,369
780,114
544,534
728,117
739,110
82,76
424,781
207,548
563,375
245,699
774,332
101,470
415,588
359,665
243,156
383,59
782,645
607,323
764,280
783,766
37,784
33,724
356,288
783,596
493,498
282,785
365,786
603,474
745,701
654,353
315,371
739,313
26,456
573,257
403,582
720,730
787,223
217,788
721,789
716,317
584,790
267,45
355,673
44,562
517,176
436,104
148,711
300,140
81,230
665,791
708,457
139,186
792,253
114,585
793,794
432,795
722,257
121,294
0,568
333,518
796,429
570,649
733,449
382,617
684,177
8,436
237,285
677,385
451,95
120,797
595,327
742,760
513,737
510,672
98,113
613,314
521,669
609,509
195,92
518,15
738,461
798,474
44,436
355,31
720,752
162,552
593,241
567,591
229,470
735,228
421,499
599,494
293,176
412,401
632,375
144,797
37,459
610,637
244,404
699,299
123,347
292,587
99,538
470,799
478,589
800,663
346,401
307,167
270,773
651,89
148,542
765,285
42,801
802,65
207,725
104,405
247,62
491,490
773,637
261,234
803,569
254,745
538,232
621,534
804,175
467,578
441,221
805,143
105,718
508,602
410,673
223,439
549,565
443,806
546,449
616,2
296,746
402,187
653,563
272,249
289,551
576,429
735,197
10,773
151,38
130,65
430,422
321,63
87,807
148,222
613,402
667,144
587,623
203,691
808,118
808,228
740,454
278,389
262,664
322,213
531,402
714,389
459,753
809,382
337,273
432,486
77,22
724,698
217,661
384,238
440,390
567,562
410,31
810,811
585,13
716,812
189,417
78,282
97,573
165,232
20,424
403,64
418,498
227,65
265,678
119,118
507,364
386,29
537,190
328,378
5,403
275,303
433,737
481,475
122,187
718,140
539,594
220,77
579,254
71,216
565,549
691,813
567,436
709,164
305,104
36,229
489,741
334,216
808,157
311,347
205,101
152,809
274,745
612,229
814,43
284,377
674,295
504,25
255,451
268,806
516,267
104,432
499,386
119,197
607,815
479,552
699,476
279,375
571,735
816,703
302,188
749,484
753,635
6,307
623,586
53,0
392,501
112,652
498,254
11,563
262,771
533,542
629,735
155,157
516,417
722,276
248,232
415,244
817,818
819,223
461,221
344,677
609,189
98,25
634,206
234,366
444,112
464,511
628,394
546,559
521,475
197,82
737,137
699,464
311,413
746,577
300,355
820,110
250,281
300,239
677,688
184,658
358,446
257,366
41,341
279,144
631,611
568,409
574,643
208,314
490,281
243,330
470,491
733,257
542,399
533,222
26,503
616,3
548,164
116,534
230,389
452,352
532,404
651,690
775,122
65,382
69,821
323,383
123,822
823,541
699,583
405,124
518,323
46,183
364,745
572,197
540,823
631,102
170,42
824,272
395,324
96,305
740,646
254,825
397,282
458,470
97,625
554,289
624,754
310,113
269,58
413,669
239,235
548,747
86,548
303,287
144,130
59,30
123,592
340,530
236,136
293,66
349,234
209,249
32,162
13,75
742,826
823,827
717,421
292,475
203,574
198,604
387,65
264,707
431,636
584,582
328,29
42,387
251,141
828,385
253,23
568,108
303,40
70,336
405,743
200,15
539,496
715,42
298,413
546,257
261,505
89,368
321,778
332,634
208,402
170,829
367,17
202,92
110,581
325,384
502,421
333,171
60,830
407,479
377,174
233,478
732,560
156,120
831,746
23,832
207,409
664,188
218,677
833,282
692,318
711,25
7,785
573,711
15,834
520,58
607,835
16,406
808,805
723,836
271,760
268,626
376,164
73,418
599,654
623,615
0,635
675,270
186,786
391,529
134,550
358,392
739,298
362,539
431,771
23,684
436,801
577,32
275,255
722,711
141,830
413,498
473,751
233,508
252,779
40,819
389,265
659,257
437,814
171,506
738,35
540,807
529,102
820,207
758,394
601,274
579,412
486,356
497,761
545,438
141,442
443,543
546,663
837,203
123,705
838,149
727,368
705,0
100,237
283,188
181,735
594,720
412,722
516,537
552,801
108,786
440,255
432,180
244,193
115,117
402,311
340,655
256,19
800,222
29,383
289,46
151,397
661,140
722,542
389,321
571,199
332,133
534,539
768,566
214,467
663,313
837,61
620,655
573,222
638,380
333,644
756,606
493,674
110,439
396,729
289,839
17,538
247,247
203,412
212,49
424,688
426,702
395,729
840,65
263,669
7,826
585,674
295,353
456,97
746,841
733,670
764,606
119,667
722,222
132,284
610,649
3,563
695,185
697,530
800,315
233,646
778,549
518,697
624,80
534,267
593,131
518,815
271,785
237,698
65,551
28,194
6,760
450,22
301,231
50,446
159,1
284,745
697,138
35,223
544,282
262,377
358,813
787,539
842,81
534,417
521,216
783,550
231,446
2,802
309,556
777,806
88,401
397,39
333,651
677,565
43,221
594,843
453,659
424,758
837,651
99,607
369,265
178,125
614,783
92,668
192,398
26,661
183,285
305,801
321,531
594,717
182,590
570,371
307,790
426,303
671,319
510,822
799,59
699,314
467,844
308,154
234,449
409,595
36,269
62,219
637,241
196,490
709,407
68,199
546,67
671,129
404,189
292,216
207,560
198,724
251,31
37,560
744,402
407,766
456,834
720,845
769,806
490,462
120,243
683,221
19,714
589,726
161,472
500,678
79,73
237,712
467,383
62,527
733,711
846,655
333,299
847,129
304,338
50,392
390,401
633,767
545,237
848,12
271,826
19,224
587,846
418,674
697,655
83,102
81,34
621,282
428,656
37,534
611,89
47,81
338,186
849,469
57,564
377,850
102,621
242,101
190,78
231,392
6,785
712,829
585,617
224,394
547,383
211,720
13,720
792,287
297,322
456,71
81,588
292,395
548,407
9,445
753,712
224,416
236,155
614,27
181,199
52,440
762,25
562,658
213,632
202,410
315,42
237,558
538,403
724,398
147,73
444,473
469,733
673,185
409,468
836,174
100,374
424,442
546,711
72,332
663,775
104,456
334,9
581,375
588,366
609,717
178,234
223,851
585,219
190,330
777,626
290,136
768,89
207,185
843,852
350,49
433,157
770,367
803,753
512,836
537,329
570,244
497,118
32,424
5,254
406,751
327,401
436,50
484,202
576,270
733,222
92,221
349,354
718,549
315,829
704,89
451,208
438,248
724,305
736,745
760,110
380,117
143,586
306,281
513,805
709,142
274,235
5,682
22,655
486,308
820,570
99,236
469,307
58,520
218,201
672,414
379,120
244,166
189,29
400,408
543,379
767,21
754,469
81,371
614,179
98,182
308,481
50,813
80,579
216,156
853,749
250,137
38,506
162,620
611,146
120,672
57,181
543,744
787,537
426,255
546,222
231,813
406,571
54,474
651,413
365,432
350,182
854,414
104,242
333,464
474,34
234,257
591,21
311,855
819,417
191,225
550,80
741,101
652,787
708,404
531,688
125,554
347,389
660,302
759,257
257,257
452,184
377,5
510,655
796,536
333,583
93,852
548,142
370,293
236,796
296,56
447,548
651,144
164,52
730,25
42,480
516,29
252,8
713,754
440,115
191,175
161,801
773,83
546,315
287,729
348,514
52,221
277,472
170,613
251,187
379,752
719,754
707,603
267,131
80,612
185,484
29,677
856,857
467,710
516,90
659,222
818,609
60,684
248,121
200,332
622,27
687,585
615,229
484,405
151,723
66,85
412,623
444,795
433,805
66,739
858,140
145,344
532,111
558,770
252,20
857,453
0,558
342,570
247,167
269,572
203,859
346,623
342,32
455,381
749,310
226,408
437,757
203,421
275,349
328,216
409,512
362,378
272,19
637,250
610,34
760,207
735,704
285,78
312,254
36,159
214,13
44,65
759,663
537,223
31,188
266,294
599,467
310,12
820,695
39,165
486,457
131,602
720,540
697,460
141,684
542,586
758,343
109,322
442,97
397,342
860,89
690,140
587,483
194,694
104,23
583,168
157,221
787,524
99,95
139,139
17,607
312,682
343,545
675,589
321,848
631,637
5,412
124,779
504,440
481,9
497,805
778,133
857,487
331,426
709,663
218,117
212,221
389,638
799,497
813,295
343,656
802,196
452,454
414,65
331,405
136,583
197,438
424,492
62,334
55,453
613,830
696,811
517,713
96,534
393,724
444,486
347,166
633,143
861,541
17,332
833,342
234,276
257,862
389,426
475,79
103,863
69,339
286,416
430,638
216,78
82,707
577,240
15,757
1,638
183,601
350,440
25,597
203,797
637,131
74,333
521,9
226,271
625,295
307,64
452,508
21,156
35,539
234,670
688,760
272,68
557,223
548,663
418,45
790,243
34,639
58,164
430,426
648,656
186,405
313,398
535,642
275,232
725,26
720,466
629,609
750,38
719,80
383,724
611,91
456,703
477,65
309,864
284,235
290,155
110,851
761,212
195,221
669,580
770,455
625,4
175,143
474,244
660,666
170,264
542,615
746,429
161,387
502,727
292,9
35,417
631,374
515,865
32,380
549,494
30,456
585,334
375,720
394,810
625,718
108,426
72,706
154,857
456,381
313,305
99,37
564,467
530,324
711,440
406,316
762,49
115,295
479,335
297,602
268,397
389,499
715,264
566,534
333,314
502,393
130,53
594,85
452,646
398,718
729,642
272,262
594,739
534,29
763,333
509,629
84,87
214,866
76,169
224,418
213,82
124,741
407,550
83,169
685,786
183,712
849,693
17,867
868,393
197,169
423,684
436,480
403,175
851,12
802,306
224,762
39,229
355,27
705,390
136,34
660,5
869,118
534,90
836,5
97,197
234,711
800,509
513,752
599,463
372,584
145,659
62,241
227,53
232,69
186,432
149,390
257,711
319,248
130,660
113,606
861,602
241,171
199,295
481,719
696,7
614,202
424,684
37,282
202,668
270,65
350,221
469,785
399,469
281,506
812,110
109,541
229,829
5,870
342,863
73,497
417,672
628,103
208,830
433,120
26,97
489,394
304,487
817,333
170,329
263,283
33,164
239,645
75,844
614,218
750,452
102,165
166,78
489,416
234,542
10,65
340,439
324,186
518,765
596,62
405,589
241,230
869,157
370,211
227,660
639,177
12,743
454,563
199,4
633,304
620,112
227,306
801,116
375,717
257,542
38,104
760,570
438,356
692,355
620,439
463,436
33,205
456,757
418,334
16,754
236,416
588,257
162,176
490,488
871,478
609,739
75,383
21,78
234,222
325,455
124,212
768,348
166,330
658,614
631,172
74,246
872,728
464,24
280,61
731,733
413,45
101,363
306,137
3,342
465,308
407,107
136,371
759,222
338,275
562,4
538,738
323,274
279,401
444,180
842,51
356,838
495,655
395,234
472,563
295,77
433,752
467,266
570,829
457,179
808,384
802,714
83,637
505,310
120,742
26,834
197,637
163,717
829,822
142,779
311,401
531,492
687,405
175,304
469,826
746,124
249,158
217,153
492,356
305,480
607,759
66,569
71,1
387,53
42,123
473,689
400,88
758,59
13,746
654,465
802,224
30,23
598,78
472,671
832,104
671,735
119,384
88,623
114,503
9,137
289,414
800,189
287,108
554,104
102,731
229,363
479,854
191,302
5,859
543,164
5,421
616,265
519,777
139,771
549,873
26,71
242,249
746,743
799,604
874,727
338,170
761,155
201,703
355,585
69,594
820,700
38,472
52,214
387,306
543,747
409,245
18,656
288,110
207,564
600,204
468,593
846,112
328,9
611,144
869,805
406,806
875,876
713,513
760,695
232,369
672,316
249,306
697,112
47,51
277,50
603,7
509,41
470,281
241,443
618,422
179,563
21,441
874,338
227,224
161,730
858,549
672,406
58,407
37,39
718,639
39,725
60,63
451,165
27,408
492,709
443,723
608,130
819,90
496,718
248,603
777,397
303,136
89,288
645,165
661,133
197,374
64,467
387,331
538,412
587,351
134,361
709,597
682,125
675,748
290,532
315,264
149,255
170,293
667,510
121,702
525,118
286,418
502,266
143,811
323,777
613,832
212,353
484,456
877,268
19,92
92,252
691,313
537,417
380,718
332,798
171,387
462,429
377,415
341,735
100,371
448,256
282,178
631,470
756,379
409,446
406,554
303,212
17,37
709,493
696,78
344,248
613,684
546,509
94,803
407,385
525,197
315,847
451,279
417,347
207,181
506,819
745,550
835,135
69,496
327,623
680,6
96,282
465,800
677,63
442,381
168,329
790,238
620,734
548,597
717,220
35,378
294,5
720,141
576,642
814,801
288,207
760,863
402,638
126,479
546,877
253,814
461,77
204,541
496,161
542,878
447,185
574,150
94,806
338,139
640,693
201,757
451,320
305,391
183,398
829,655
225,285
599,544
66,35
153,142
731,57
224,59
271,198
723,678
124,155
194,25
275,44
331,456
438,308
545,34
671,199
493,250
458,363
512,173
252,394
484,242
510,112
249,224
27,721
869,687
756,555
402,426
717,453
533,580
370,679
196,672
98,643
879,201
587,629
252,416
52,252
545,588
443,437
404,85
73,604
450,116
38,801
609,428
349,188
557,417
596,247
570,535
280,464
570,190
62,131
183,305
826,349
83,172
409,392
502,453
783,492
308,127
381,689
150,561
122,638
102,548
701,103
311,510
155,358
436,123
336,563
838,711
42,32
376,597
479,66
500,791
574,281
25,877
98,799
813,152
281,104
358,102
429,713
880,363
325,30
856,641
325,881
186,456
170,427
492,308
139,377
540,89
560,429
122,426
851,340
481,194
241,583
453,27
289,571
179,81
1,456
311,722
111,584
655,75
326,256
193,749
451,229
413,241
203,338
143,7
251,786
860,144
339,457
269,853
320,844
489,418
338,762
399,693
638,118
64,440
537,537
243,760
371,101
346,483
69,851
512,575
583,656
338,343
669,206
393,555
93,123
546,189
502,487
846,734
610,42
218,718
738,355
339,478
423,63
832,801
350,353
395,354
572,358
625,152
406,543
588,222
712,223
364,272
817,140
754,113
236,418
484,23
417,822
397,94
164,816
244,648
444,640
626,285
604,456
459,872
58,28
236,762
102,725
483,140
521,194
776,584
694,637
438,457
592,736
398,152
36,328
17,865
118,115
65,414
49,253
204,602
107,186
610,829
200,213
335,154
127,253
543,407
50,70
28,568
424,63
723,598
385,383
602,675
410,202
20,882
186,242
409,813
778,134
453,179
231,70
659,189
26,703
283,155
751,801
309,414
615,185
393,547
113,552
1,242
405,469
462,743
515,22
625,16
444,148
826,232
295,446
849,25
187,392
833,94
25,189
573,580
375,85
272,883
739,614
283,186
115,152
375,739
126,766
170,482
58,663
221,110
358,313
16,513
576,748
720,31
48,567
81,535
340,851
331,23
206,219
218,161
750,723
877,475
195,252
243,785
601,260
377,57
171,730
190,307
274,149
22,734
593,65
62,773
573,74
654,632
274,183
234,820
635,269
584,174
118,349
697,473
586,174
492,478
437,581
672,626
55,248
451,548
770,707
719,195
715,482
542,7
83,470
339,646
192,282
540,690
383,547
556,675
64,221
213,438
255,208
170,211
241,588
385,433
417,705
720,3
836,733
170,290
755,280
778,324
517,75
415,223
491,655
40,48
245,360
202,359
694,374
587,41
541,356
719,163
104,97
176,73
453,585
186,23
44,158
510,734
471,529
560,124
332,143
803,515
689,41
754,25
425,655
776,858
1,23
839,166
746,357
792,114
692,872
438,646
522,560
543,142
786,687
123,795
198,366
0,450
338,636
562,152
293,75
156,141
773,363
750,54
600,573
66,753
669,471
614,456
653,289
38,50
549,467
436,570
601,308
82,143
648,683
350,252
196,14
57,6
262,641
386,194
436,32
335,481
243,826
560,743
806,815
678,541
414,158
26,757
451,725
224,497
323,248
499,50
576,288
384,544
149,349
604,23
768,855
38,370
483,355
241,371
406,38
58,67
303,796
474,535
414,53
44,306
284,645
27,135
406,715
338,771
633,253
408,75
496,55
384,866
678,827
605,424
125,226
232,319
813,10
143,78
403,5
595,41
314,573
867,834
498,266
102,409
473,511
27,88
280,402
307,175
743,220
444,507
19,49
207,425
232,129
312,383
50,529
640,113
596,167
492,62
668,295
670,233
281,801
356,869
299,110
213,169
328,1
522,33
648,572
814,258
556,69
123,486
676,551
372,127
231,529
414,306
484,661
50,110
884,225
487,304
48,82
580,620
27,701
832,50
477,158
288,695
291,382
495,112
231,110
83,83
554,50
740,64
867,71
555,423
50,313
668,4
397,43
277,391
472,342
175,253
252,418
778,729
737,644
720,187
551,359
213,237
477,53
75,201
613,63
471,207
864,229
87,413
231,313
554,370
816,851
639,819
161,123
279,99
531,63
368,801
710,429
537,29
846,373
668,718
176,206
214,770
785,697
606,712
374,398
23,498
571,764
219,140
498,220
601,457
756,164
328,194
510,327
567,660
530,234
629,764
579,453
828,654
489,59
117,474
189,561
305,570
537,90
190,760
322,605
406,452
739,322
653,755
305,32
496,16
290,762
601,478
703,644
149,232
29,248
44,714
639,122
782,195
449,801
225,712
197,34
124,394
168,482
786,752
399,113
430,490
723,200
678,602
5,393
66,312
489,103
697,486
284,183
236,59
764,747
739,489
273,503
124,416
670,452
104,814
687,23
96,342
635,159
44,224
836,57
849,575
332,284
52,77
100,42
159,635
101,223
412,305
802,92
469,119
582,290
759,189
232,0
319,457
647,245
587,33
358,298
516,561
156,31
237,563
332,360
213,637
376,191
168,211
438,676
534,9
315,482
703,651
424,531
42,141
288,863
168,290
477,331
10,158
393,164
614,503
392,169
478,12
253,530
319,478
130,92
113,379
287,362
199,10
294,572
407,361
849,12
521,591
724,39
244,175
87,822
775,326
167,110
58,315
196,530
498,487
81,264
393,747
10,53
170,679
716,375
370,475
344,260
456,336
842,468
753,563
332,125
730,799
456,339
649,819
340,180
315,211
47,595
229,223
312,710
164,864
315,290
227,92
817,549
437,594
746,589
119,455
246,278
444,444
769,163
420,232
196,705
275,603
442,460
233,64
489,280
562,10
121,349
57,665
338,377
374,459
422,76
269,126
212,77
277,207
712,417
440,738
544,43
30,97
196,622
312,727
714,545
567,224
262,645
490,628
626,712
412,459
826,44
231,775
181,764
58,597
851,491
89,686
393,854
418,562
440,603
95,332
502,273
540,347
20,120
19,440
194,440
304,352
517,653
634,95
865,750
542,441
3,289
527,766
466,414
379,141
456,439
754,12
237,282
213,374
817,396
723,736
596,286
400,766
637,65
412,629
253,655
751,730
202,468
635,185
344,308
418,436
81,329
570,223
67,424
495,734
346,629
483,396
614,788
38,480
702,104
248,130
624,73
191,572
664,275
290,636
196,655
605,380
155,86
677,467
540,413
780,606
392,637
120,101
447,181
837,492
545,42
451,159
114,834
109,807
167,207
255,840
744,293
549,13
885,69
739,541
182,31
33,315
195,77
41,304
307,174
145,179
166,307
693,89
0,563
459,840
49,40
541,478
197,244
437,496
622,503
540,144
395,885
577,321
621,43
309,316
826,121
355,456
652,743
770,767
17,22
305,863
249,92
230,545
290,771
283,275
735,659
464,369
408,653
21,307
799,547
121,232
50,298
775,118
678,502
309,406
803,208
656,655
697,180
402,23
315,263
239,670
231,298
189,1
440,412
708,648
426,691
657,208
832,480
688,376
686,444
886,611
94,397
687,661
226,766
554,480
508,146
85,0
534,561
775,197
756,407
807,702
883,295
5,266
217,581
19,221
194,221
753,81
808,659
252,59
104,381
827,291
302,139
489,497
79,607
124,809
134,873
774,116
109,325
335,887
671,759
764,407
344,457
271,458
201,581
350,77
410,456
74,350
139,235
528,81
392,374
438,404
104,619
283,170
307,302
170,268
610,151
808,31
217,336
353,551
252,103
531,531
138,670
111,127
119,659
516,1
653,506
344,478
294,57
322,516
709,720
777,726
552,141
32,805
740,648
435,781
201,339
225,398
538,243
565,234
622,788
881,81
771,519
68,254
220,169
436,240
853,51
255,165
503,382
443,868
198,663
519,260
451,185
92,465
254,257
397,506
840,92
739,602
234,580
289,543
645,185
884,302
88,398
313,39
116,43
395,188
117,586
393,407
490,61
28,558
379,31
378,819
257,580
244,662
745,361
477,694
572,659
633,287
549,866
84,729
591,380
798,233
607,345
681,397
808,881
456,594
278,5
213,649
337,389
769,726
124,418
69,148
867,114
332,505
548,720
302,762
543,597
253,460
277,32
814,93
170,587
124,762
71,568
300,108
574,488
763,133
104,757
830,375
346,41
5,453
29,356
118,121
664,139
525,384
518,692
426,574
94,96
538,393
181,254
828,467
0,81
182,187
309,803
119,881
632,698
252,280
325,27
537,216
590,530
756,142
651,623
107,139
306,518
436,2
65,806
550,256
368,730
403,415
820,541
425,112
462,589
550,73
191,616
345,410
312,266
390,398
207,6
255,320
323,260
175,287
241,829
248,243
42,372
191,57
309,806
154,366
193,81
832,391
710,270
296,699
223,620
487,750
421,138
403,733
802,49
817,133
546,85
888,41
823,89
172,366
286,857
5,487
593,196
335,423
800,428
290,377
459,731
138,542
626,398
93,2
